,handcraft,shrinkage,hrp,equal,fw_handcraft,fw_shrinkage,fw_hrp,fw_equal
1973-09-05,-3.6,-3.6,-3.6,-3.6,-1.408803351634533,-1.408803351634533,-1.408803351634533,-1.408803351634533
1973-09-06,1.98,1.98,1.98,1.98,0.541174542047107,0.541174542047107,0.541174542047107,0.541174542047107
1973-09-07,3.95553997762647,3.95553997762647,3.95553997762647,3.95553997762647,0.66,0.66,0.66,0.66
1973-09-10,-1.194467156440643,-1.194467156440643,-1.194467156440643,-1.194467156440643,-0.21,-0.21,-0.21,-0.21
1973-09-11,1.44,1.44,1.44,1.44,0.26552951877654013,0.26552951877654013,0.26552951877654013,0.26552951877654013
1973-09-12,-2.96,-2.96,-2.96,-2.96,-0.7445126925262036,-0.7445126925262036,-0.7445126925262036,-0.7445126925262036
1973-09-13,0.72,0.72,0.72,0.72,0.225,0.225,0.225,0.225
1973-09-14,2.72,2.72,2.72,2.72,0.85,0.85,0.85,0.85
1973-09-17,3.28,3.28,3.28,3.28,1.0204290748856766,1.0204290748856766,1.0204290748856766,1.0204290748856766
1973-09-18,-3.204618817980657,-3.204618817980657,-3.204618817980657,-3.204618817980657,-1.2184752719226262,-1.2184752719226262,-1.2184752719226262,-1.2184752719226262
1973-09-19,-0.225,-0.225,-0.225,-0.225,-0.15,-0.15,-0.15,-0.15
1973-09-20,0.45,0.45,0.45,0.45,0.3,0.3,0.3,0.3
1973-09-21,-0.75,-0.75,-0.75,-0.75,-0.5,-0.5,-0.5,-0.5
1973-09-24,3.15,3.15,3.15,3.15,2.1,2.1,2.1,2.1
1973-09-25,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5
1973-09-26,-2.7,-2.7,-2.7,-2.7,-1.8093734926785832,-1.8093734926785832,-1.8093734926785832,-1.8093734926785832
1973-09-27,-0.45,-0.45,-0.45,-0.45,-0.36,-0.36,-0.36,-0.36
1973-09-28,0.6,0.6,0.6,0.6,0.48,0.48,0.48,0.48
1973-10-01,-1.35,-1.35,-1.35,-1.35,-1.08,-1.08,-1.08,-1.08
1973-10-02,-1.8,-1.8,-1.8,-1.8,-1.444717401967442,-1.444717401967442,-1.444717401967442,-1.444717401967442
1973-10-03,2.85,2.85,2.85,2.85,2.080499295886918,2.080499295886918,2.080499295886918,2.080499295886918
1973-10-04,-2.4,-2.4,-2.4,-2.4,-1.44,-1.44,-1.44,-1.44
1973-10-05,0.45,0.45,0.45,0.45,0.27,0.27,0.27,0.27
1973-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-10-09,3.15,3.15,3.15,3.15,1.89,1.89,1.89,1.89
1973-10-10,2.25,2.25,2.25,2.25,1.3451672308092797,1.3451672308092797,1.3451672308092797,1.3451672308092797
1973-10-11,0.3,0.3,0.3,0.3,0.180683223740247,0.180683223740247,0.180683223740247,0.180683223740247
1973-10-12,-3.15,-3.15,-3.15,-3.15,-2.9448794195934846,-2.9448794195934846,-2.9448794195934846,-2.9448794195934846
1973-10-15,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
1973-10-16,-0.975,-0.975,-0.975,-0.975,-0.9996413784019783,-0.9996413784019783,-0.9996413784019783,-0.9996413784019783
1973-10-17,1.575,1.575,1.575,1.575,1.0351907845864197,1.0351907845864197,1.0351907845864197,1.0351907845864197
1973-10-18,0.15,0.15,0.15,0.15,0.07,0.07,0.07,0.07
1973-10-19,-1.05,-1.05,-1.05,-1.05,-0.49,-0.49,-0.49,-0.49
1973-10-22,-1.2,-1.2,-1.2,-1.2,-0.56,-0.56,-0.56,-0.56
1973-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-10-24,0.45,0.45,0.45,0.45,0.20505543121452893,0.20505543121452893,0.20505543121452893,0.20505543121452893
1973-10-25,1.5,1.5,1.5,1.5,0.6,0.6,0.6,0.6
1973-10-26,-1.95,-1.95,-1.95,-1.95,-0.78,-0.78,-0.78,-0.78
1973-10-29,-3.0,-3.0,-3.0,-3.0,-1.2,-1.2,-1.2,-1.2
1973-10-30,0.0,0.0,0.0,0.0,-0.015047050980538669,-0.015047050980538669,-0.015047050980538669,-0.015047050980538669
1973-10-31,0.75,0.75,0.75,0.75,0.14499073166286958,0.14499073166286958,0.14499073166286958,0.14499073166286958
1973-11-01,0.45,0.45,0.45,0.45,0.06,0.06,0.06,0.06
1973-11-02,-0.15,-0.15,-0.15,-0.15,-0.02,-0.02,-0.02,-0.02
1973-11-05,0.75,0.75,0.75,0.75,0.1,0.1,0.1,0.1
1973-11-06,-0.975,-0.975,-0.975,-0.975,-0.13,-0.13,-0.13,-0.13
1973-11-07,0.225,0.225,0.225,0.225,0.03,0.03,0.03,0.03
1973-11-08,0.36999753352645165,0.36999753352645165,0.36999753352645165,0.36999753352645165,0.05,0.05,0.05,0.05
1973-11-09,0.08,0.08,0.08,0.08,0.004999931730944618,0.004999931730944618,0.004999931730944618,0.004999931730944618
1973-11-12,1.9149893765540114,1.9149893765540114,1.9149893765540114,1.9149893765540114,0.36,0.36,0.36,0.36
1973-11-13,0.595,0.595,0.595,0.595,0.08495530367793547,0.08495530367793547,0.08495530367793547,0.08495530367793547
1973-11-14,-0.68,-0.68,-0.68,-0.68,-0.2950409290487996,-0.2950409290487996,-0.2950409290487996,-0.2950409290487996
1973-11-15,0.24999117786517602,0.24999117786517602,0.24999117786517602,0.24999117786517602,0.15,0.15,0.15,0.15
1973-11-16,0.17499119877327518,0.17499119877327518,0.17499119877327518,0.17499119877327518,0.09499119877327519,0.09499119877327519,0.09499119877327519,0.09499119877327519
1973-11-19,1.13499242553455,1.13499242553455,1.13499242553455,1.13499242553455,0.66,0.66,0.66,0.66
1973-11-20,4.0,4.0,4.0,4.0,2.1848741566112393,2.1848741566112393,2.1848741566112393,2.1848741566112393
1973-11-21,1.6,1.6,1.6,1.6,1.0947686545065665,1.0947686545065665,1.0947686545065665,1.0947686545065665
1973-11-22,0.0,0.0,0.0,0.0,-0.020185449672263406,-0.020185449672263406,-0.020185449672263406,-0.020185449672263406
1973-11-23,-0.8,-0.8,-0.8,-0.8,-0.92,-0.92,-0.92,-0.92
1973-11-26,-3.6050825967130007,-3.6050825967130007,-3.6050825967130007,-3.6050825967130007,-4.14,-4.14,-4.14,-4.14
1973-11-27,0.21,0.21,0.21,0.21,0.20966966109071966,0.20966966109071966,0.20966966109071966,0.20966966109071966
1973-11-28,4.2,4.2,4.2,4.2,3.7948832284022433,3.7948832284022433,3.7948832284022433,3.7948832284022433
1973-11-29,1.47,1.47,1.47,1.47,1.26,1.26,1.26,1.26
1973-11-30,-1.05,-1.05,-1.05,-1.05,-0.9102387394125586,-0.9102387394125586,-0.9102387394125586,-0.9102387394125586
1973-12-03,-1.155,-1.155,-1.155,-1.155,-1.1,-1.1,-1.1,-1.1
1973-12-04,1.995,1.995,1.995,1.995,1.9,1.9,1.9,1.9
1973-12-05,-2.835,-2.835,-2.835,-2.835,-2.7,-2.7,-2.7,-2.7
1973-12-06,2.205,2.205,2.205,2.205,2.1,2.1,2.1,2.1
1973-12-07,0.525,0.525,0.525,0.525,0.5,0.5,0.5,0.5
1973-12-10,0.105,0.105,0.105,0.105,0.1,0.1,0.1,0.1
1973-12-11,3.2498366454372287,3.2498366454372287,3.2498366454372287,3.2498366454372287,3.1,3.1,3.1,3.1
1973-12-12,-1.98,-1.98,-1.98,-1.98,-1.8155193379910548,-1.8155193379910548,-1.8155193379910548,-1.8155193379910548
1973-12-13,0.66,0.66,0.66,0.66,0.69,0.69,0.69,0.69
1973-12-14,0.32482885050039945,0.32482885050039945,0.32482885050039945,0.32482885050039945,0.345,0.345,0.345,0.345
1973-12-17,0.9148312693293416,0.9148312693293416,0.9148312693293416,0.9148312693293416,0.92,0.92,0.92,0.92
1973-12-18,-2.5251803501869543,-2.5251803501869543,-2.5251803501869543,-2.5251803501869543,-2.425360700373909,-2.425360700373909,-2.425360700373909,-2.425360700373909
1973-12-19,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
1973-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-12-21,-0.7551833840751437,-0.7551833840751437,-0.7551833840751437,-0.7551833840751437,-0.75,-0.75,-0.75,-0.75
1973-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-12-26,-2.86,-2.86,-2.86,-2.86,-2.75,-2.75,-2.75,-2.75
1973-12-27,1.69,1.69,1.69,1.69,1.5990148510966882,1.5990148510966882,1.5990148510966882,1.5990148510966882
1973-12-28,-0.39,-0.39,-0.39,-0.39,-0.3,-0.3,-0.3,-0.3
1973-12-31,-1.0451986159266402,-1.0451986159266402,-1.0451986159266402,-1.0451986159266402,-0.8,-0.8,-0.8,-0.8
1974-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-01-02,2.025,2.025,2.025,2.025,1.5,1.5,1.5,1.5
1974-01-03,-0.54,-0.54,-0.54,-0.54,-0.4,-0.4,-0.4,-0.4
1974-01-04,1.7498087483052605,1.7498087483052605,1.7498087483052605,1.7498087483052605,1.3,1.3,1.3,1.3
1974-01-07,4.054799312211989,4.054799312211989,4.054799312211989,4.054799312211989,2.8895986244239786,2.8895986244239786,2.8895986244239786,2.8895986244239786
1974-01-08,1.16,1.16,1.16,1.16,0.8540255391887119,0.8540255391887119,0.8540255391887119,0.8540255391887119
1974-01-09,-3.77,-3.77,-3.77,-3.77,-3.5308303299003874,-3.5308303299003874,-3.5308303299003874,-3.5308303299003874
1974-01-10,5.51,5.51,5.51,5.51,5.879530227614767,5.879530227614767,5.879530227614767,5.879530227614767
1974-01-11,-1.025473393085232,-1.025473393085232,-1.025473393085232,-1.025473393085232,-1.015,-1.015,-1.015,-1.015
1974-01-14,1.755,1.755,1.755,1.755,1.885,1.885,1.885,1.885
1974-01-15,0.81,0.81,0.81,0.81,0.87,0.87,0.87,0.87
1974-01-16,0.675,0.675,0.675,0.675,0.7145307485463811,0.7145307485463811,0.7145307485463811,0.7145307485463811
1974-01-17,2.16,2.16,2.16,2.16,2.4695552763186854,2.4695552763186854,2.4695552763186854,2.4695552763186854
1974-01-18,-1.355226088035396,-1.355226088035396,-1.355226088035396,-1.355226088035396,-1.6656782641061871,-1.6656782641061871,-1.6656782641061871,-1.6656782641061871
1974-01-21,-0.42,-0.42,-0.42,-0.42,-0.54,-0.54,-0.54,-0.54
1974-01-22,-3.5,-3.5,-3.5,-3.5,-4.5,-4.5,-4.5,-4.5
1974-01-23,-2.52,-2.52,-2.52,-2.52,-3.2662493711408356,-3.2662493711408356,-3.2662493711408356,-3.2662493711408356
1974-01-24,0.98,0.98,0.98,0.98,1.053501677730563,1.053501677730563,1.053501677730563,1.053501677730563
1974-01-25,5.6,5.6,5.6,5.6,5.0,5.0,5.0,5.0
1974-01-28,-0.28,-0.28,-0.28,-0.28,-0.25,-0.25,-0.25,-0.25
1974-01-29,-2.1,-2.1,-2.1,-2.1,-1.875,-1.875,-1.875,-1.875
1974-01-30,1.12,1.12,1.12,1.12,1.0,1.0,1.0,1.0
1974-01-31,0.84,0.84,0.84,0.84,0.75,0.75,0.75,0.75
1974-02-01,0.28,0.28,0.28,0.28,0.24475550863672954,0.24475550863672954,0.24475550863672954,0.24475550863672954
1974-02-04,-0.7,-0.7,-0.7,-0.7,-0.6552455568953338,-0.6552455568953338,-0.6552455568953338,-0.6552455568953338
1974-02-05,-0.7,-0.7,-0.7,-0.7,-0.675,-0.675,-0.675,-0.675
1974-02-06,-0.5652021795330338,-0.5652021795330338,-0.5652021795330338,-0.5652021795330338,-0.54,-0.54,-0.54,-0.54
1974-02-07,1.015,1.015,1.015,1.015,0.945,0.945,0.945,0.945
1974-02-08,2.4598011056095044,2.4598011056095044,2.4598011056095044,2.4598011056095044,2.295,2.295,2.295,2.295
1974-02-11,2.55,2.55,2.55,2.55,2.279496206856616,2.279496206856616,2.279496206856616,2.279496206856616
1974-02-12,0.0,0.0,0.0,0.0,-0.025664390148814407,-0.025664390148814407,-0.025664390148814407,-0.025664390148814407
1974-02-13,-2.25,-2.25,-2.25,-2.25,-2.625,-2.625,-2.625,-2.625
1974-02-14,2.1,2.1,2.1,2.1,2.45,2.45,2.45,2.45
1974-02-15,1.8,1.8,1.8,1.8,2.1,2.1,2.1,2.1
1974-02-18,-0.005023850746551622,-0.005023850746551622,-0.005023850746551622,-0.005023850746551622,-0.020095402986206486,-0.020095402986206486,-0.020095402986206486,-0.020095402986206486
1974-02-19,6.2,6.2,6.2,6.2,7.8,7.8,7.8,7.8
1974-02-20,4.65,4.65,4.65,4.65,5.799275192335261,5.799275192335261,5.799275192335261,5.799275192335261
1974-02-21,0.775,0.775,0.775,0.775,1.225,1.225,1.225,1.225
1974-02-22,5.58,5.58,5.58,5.58,8.79987730615121,8.79987730615121,8.79987730615121,8.79987730615121
1974-02-25,6.2,6.2,6.2,6.2,10.6,10.6,10.6,10.6
1974-02-26,-0.4700283069515393,-0.4700283069515393,-0.4700283069515393,-0.4700283069515393,-0.795,-0.795,-0.795,-0.795
1974-02-27,-6.0,-6.0,-6.0,-6.0,-10.6,-10.6,-10.6,-10.6
1974-02-28,-6.020320579631941,-6.020320579631941,-6.020320579631941,-6.020320579631941,-10.65080144907985,-10.65080144907985,-10.65080144907985,-10.65080144907985
1974-03-01,4.539827471454479,4.539827471454479,4.539827471454479,4.539827471454479,7.469051092999634,7.469051092999634,7.469051092999634,7.469051092999634
1974-03-04,-4.8,-4.8,-4.8,-4.8,-6.4,-6.4,-6.4,-6.4
1974-03-05,-4.81029324131139,-4.81029324131139,-4.81029324131139,-4.81029324131139,-6.436026344589865,-6.436026344589865,-6.436026344589865,-6.436026344589865
1974-03-06,-1.98,-1.98,-1.98,-1.98,-2.2860902870854383,-2.2860902870854383,-2.2860902870854383,-2.2860902870854383
1974-03-07,4.29,4.29,4.29,4.29,3.48941705195776,3.48941705195776,3.48941705195776,3.48941705195776
1974-03-08,-4.40517371802104,-4.40517371802104,-4.40517371802104,-4.40517371802104,-2.8,-2.8,-2.8,-2.8
1974-03-11,-1.26,-1.26,-1.26,-1.26,-0.8451423290368181,-0.8451423290368181,-0.8451423290368181,-0.8451423290368181
1974-03-12,2.52,2.52,2.52,2.52,1.54969225131076,1.54969225131076,1.54969225131076,1.54969225131076
1974-03-13,-0.945,-0.945,-0.945,-0.945,-0.495,-0.495,-0.495,-0.495
1974-03-14,-0.84,-0.84,-0.84,-0.84,-0.44,-0.44,-0.44,-0.44
1974-03-15,-4.2,-4.2,-4.2,-4.2,-2.2,-2.2,-2.2,-2.2
1974-03-18,1.995,1.995,1.995,1.995,1.0346637039355133,1.0346637039355133,1.0346637039355133,1.0346637039355133
1974-03-19,-0.21,-0.21,-0.21,-0.21,-0.09,-0.09,-0.09,-0.09
1974-03-20,-1.47,-1.47,-1.47,-1.47,-0.63,-0.63,-0.63,-0.63
1974-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-03-22,0.945,0.945,0.945,0.945,0.405,0.405,0.405,0.405
1974-03-25,-4.095,-4.095,-4.095,-4.095,-1.755,-1.755,-1.755,-1.755
1974-03-26,0.0,0.0,0.0,0.0,-0.015354998096282229,-0.015354998096282229,-0.015354998096282229,-0.015354998096282229
1974-03-27,-3.57,-3.57,-3.57,-3.57,-1.0251476160693087,-1.0251476160693087,-1.0251476160693087,-1.0251476160693087
1974-03-28,0.6248921056870222,0.6248921056870222,0.6248921056870222,0.6248921056870222,0.1346763170610666,0.1346763170610666,0.1346763170610666,0.1346763170610666
1974-03-29,-0.4,-0.4,-0.4,-0.4,-0.04507128956235061,-0.04507128956235061,-0.04507128956235061,-0.04507128956235061
1974-04-01,-4.0,-4.0,-4.0,-4.0,-0.2,-0.2,-0.2,-0.2
1974-04-02,-4.005116200061047,-4.005116200061047,-4.005116200061047,-4.005116200061047,-0.22046480024418746,-0.22046480024418746,-0.22046480024418746,-0.22046480024418746
1974-04-03,3.794876521812014,3.794876521812014,3.794876521812014,3.794876521812014,-0.6102469563759718,-0.6102469563759718,-0.6102469563759718,-0.6102469563759718
1974-04-04,-2.260249639964978,-2.260249639964978,-2.260249639964978,-2.260249639964978,0.625,0.625,0.625,0.625
1974-04-05,-0.72,-0.72,-0.72,-0.72,0.225,0.225,0.225,0.225
1974-04-08,0.72,0.72,0.72,0.72,-0.23004724679610766,-0.23004724679610766,-0.23004724679610766,-0.23004724679610766
1974-04-09,2.16,2.16,2.16,2.16,-0.81,-0.81,-0.81,-0.81
1974-04-10,0.1549787583350186,0.1549787583350186,0.1549787583350186,0.1549787583350186,-0.06502124166498142,-0.06502124166498142,-0.06502124166498142,-0.06502124166498142
1974-04-11,-2.1,-2.1,-2.1,-2.1,0.6899211393022753,0.6899211393022753,0.6899211393022753,0.6899211393022753
1974-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974-04-15,3.0,3.0,3.0,3.0,-0.6,-0.6,-0.6,-0.6
1974-04-16,-1.125,-1.125,-1.125,-1.125,0.21009601250494983,0.21009601250494983,0.21009601250494983,0.21009601250494983
1974-04-17,-0.825,-0.825,-0.825,-0.825,0.0,0.0,0.0,0.0
1974-04-18,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0
1974-04-19,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0
1974-04-22,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0
1974-04-23,-0.225,-0.225,-0.225,-0.225,0.0,-0.004808531616739528,0.0,0.0
1974-04-24,1.2,1.2,1.2,1.2,0.0,0.07522209630118447,0.0,0.0
1974-04-25,3.0,3.0,3.0,3.0,-0.009563918117596226,0.3904360818824038,-0.009563918117596226,-0.009563918117596226
1974-04-26,-0.675,-0.675,-0.675,-0.675,-0.11869799645176254,-0.20869799645176254,-0.11869799645176254,-0.11391499704313546
1974-04-29,-2.025,-2.025,-2.025,-2.025,-1.0847911796442558,-1.3547911796442558,-1.0847911796442558,-0.9497911796442556
1974-04-30,0.3,0.3,0.3,0.3,0.18,0.22,0.18,0.16
1974-05-01,-2.25,-2.25,-2.25,-2.25,-1.35,-1.65,-1.35,-1.2
1974-05-02,0.45,0.45,0.45,0.45,0.24650960446925385,0.31590576268155235,0.2512076835754031,0.2259057626815523
1974-05-03,-1.95,-1.95,-1.95,-1.95,-0.52,-1.04,-0.65,-0.6546721992549887
1974-05-06,-3.0,-3.0,-3.0,-3.0,-0.8186803854633861,-1.6186803854633862,-1.0186803854633861,-0.8140102890975396
1974-05-07,0.0,0.0,0.0,0.0,-0.03240163578306116,-0.02777283067119527,-0.023144025559329394,-0.02777283067119527
1974-05-08,0.9,0.9,0.9,0.9,-0.4292651637489926,-0.12463258187449629,-0.24926516374899257,-0.3092651637489926
1974-05-09,-0.6,-0.6,-0.6,-0.6,0.36,0.12,0.24,0.28
1974-05-10,1.65,1.65,1.65,1.65,-0.99,-0.33,-0.66,-0.77
1974-05-13,1.125,1.125,1.125,1.125,-0.6795918746722618,-0.23418374934452343,-0.45,-0.525
1974-05-14,-0.9,-0.9,-0.9,-0.9,0.45717742318627913,0.041741938549023305,0.3417419385490233,0.4017419385490233
1974-05-15,0.6,0.6,0.6,0.6,-0.12,0.12,-0.08,-0.12
1974-05-16,1.575,1.575,1.575,1.575,-0.3195209327428153,0.30595813451436943,-0.21,-0.3195209327428153
1974-05-17,0.3,0.3,0.3,0.3,-0.06234500274433964,0.08212399780452828,-0.05787600219547172,-0.05340700164660378
1974-05-20,-2.55,-2.55,-2.55,-2.55,-0.518991106508077,-1.538991106508077,-0.3489911065080771,-0.17899110650807704
1974-05-21,1.275,1.275,1.275,1.275,0.4205054010361737,0.935,0.34,0.255
1974-05-22,-1.05,-1.05,-1.05,-1.05,-0.28,-0.77,-0.28,-0.21
1974-05-23,-0.9,-0.9,-0.9,-0.9,-0.24,-0.66,-0.24,-0.18
1974-05-24,0.15,0.15,0.15,0.15,0.026703493691720953,0.1011356624611473,0.0311356624611473,0.021135662461147297
1974-05-27,0.0,0.0,0.0,0.0,-0.0043847497220598055,0.0,-0.0043847497220598055,0.0
1974-05-28,0.825,0.825,0.825,0.825,0.0,0.495,0.055,0.055
1974-05-29,2.475,2.475,2.475,2.475,0.0,1.485,0.165,0.165
1974-05-30,-0.975,-0.975,-0.975,-0.975,-0.030644009689813238,-0.6025108626798933,-0.08251086267989327,-0.07813314700991995
1974-05-31,-2.25,-2.25,-2.25,-2.25,-1.05,-1.95,-0.75,-0.6
1974-06-03,-1.275,-1.275,-1.275,-1.275,-0.6080740589176761,-1.1093580196392254,-0.425,-0.34
1974-06-04,0.6,0.6,0.6,0.6,0.13821520168999601,0.4625721613519968,0.18257216135199683,0.14257216135199682
1974-06-05,1.95,1.95,1.95,1.95,-0.13,1.04,0.13,0.0
1974-06-06,-0.525,-0.525,-0.525,-0.525,0.030659517435996275,-0.28434048256400374,-0.035,0.0
1974-06-07,1.2,1.2,1.2,1.2,-0.004345936669524707,0.7156540633304753,0.08,0.0
1974-06-10,-0.3,-0.3,-0.3,-0.3,-0.03734864341057542,-0.21301148255793156,-0.028674321705287713,-0.00867432170528771
1974-06-11,-0.9,-0.9,-0.9,-0.9,-0.3,-0.784324791867968,-0.18432479186796794,-0.12432479186796794
1974-06-12,1.125,1.125,1.125,1.125,0.375,1.05,0.3,0.225
1974-06-13,-0.375,-0.375,-0.375,-0.375,-0.125,-0.35,-0.1,-0.075
1974-06-14,-0.15,-0.15,-0.15,-0.15,-0.05,-0.14,-0.04,-0.03
1974-06-17,2.925,2.925,2.925,2.925,0.975,2.73,0.78,0.585
1974-06-18,-1.05,-1.05,-1.05,-1.05,-0.37981274196733367,-1.005553778829143,-0.3012948156909527,-0.23129481569095262
1974-06-19,2.25,2.25,2.25,2.25,1.8,3.0,1.35,1.2
1974-06-20,0.45,0.45,0.45,0.45,0.3387023141488931,0.5829618513191145,0.2572213884893359,0.22722138848933587
1974-06-21,3.0,3.0,3.0,3.0,3.387239506227593,4.791493004151729,2.387239506227593,2.187239506227593
1974-06-24,3.0,3.0,3.0,3.0,3.974499103252026,5.178749252710022,2.9829994021680175,2.7829994021680173
1974-06-25,-2.4,-2.4,-2.4,-2.4,-4.177103356940314,-4.968551678470157,-3.0528275177052357,-2.8928275177052356
1974-06-26,3.0,3.0,3.0,3.0,6.0,6.6,4.4,4.2
1974-06-27,-0.825,-0.825,-0.825,-0.825,-1.65,-1.815,-1.21,-1.155
1974-06-28,-0.4543071730578404,-0.4543071730578404,-0.4543071730578404,-0.4543071730578404,-0.9,-0.99,-0.66,-0.63
1974-07-01,3.195657958421053,3.195657958421053,3.195657958421053,3.195657958421053,6.0,6.6,4.4,4.2
1974-07-02,-0.054649500264186114,-0.054649500264186114,-0.054649500264186114,-0.054649500264186114,-0.04554125022015509,-0.0478893886708128,-0.04893561260376954,-0.052993350424116875
1974-07-03,1.36,1.36,1.36,1.36,2.395652431959687,2.64,1.835652431959687,1.835652431959687
1974-07-04,-0.0043376128154339185,-0.0043376128154339185,-0.0043376128154339185,-0.0043376128154339185,-0.008675225630867837,-0.008675225630867837,-0.008675225630867837,-0.008675225630867837
1974-07-05,-0.36,-0.36,-0.36,-0.36,-0.66,-0.7,-0.52,-0.52
1974-07-08,3.595689653620635,3.595689653620635,3.595689653620635,3.595689653620635,6.6,7.0,5.2,5.2
1974-07-09,-2.565,-2.565,-2.565,-2.565,-4.463667377842475,-4.725,-3.518667377842474,-3.518667377842474
1974-07-10,-2.755,-2.755,-2.755,-2.755,-5.083715940957647,-5.075,-4.06,-4.06
1974-07-11,1.045,1.045,1.045,1.045,1.7714001879493981,1.8901201503595186,1.5138401127696388,1.5182000939746991
1974-07-12,3.325,3.325,3.325,3.325,4.025,4.725,3.85,4.025
1974-07-15,3.42,3.42,3.42,3.42,4.14,4.86,3.96,4.14
1974-07-16,-1.14,-1.14,-1.14,-1.14,-1.4065286099873149,-1.6376857399915434,-1.3332643049936577,-1.3888428699957716
1974-07-17,-0.2894220164200845,-0.2894220164200845,-0.2894220164200845,-0.2894220164200845,-0.435,-0.465,-0.375,-0.375
1974-07-18,4.0,4.0,4.0,4.0,5.8,6.2,5.0,5.0
1974-07-19,4.0,4.0,4.0,4.0,5.7909964375227565,6.190996437522757,4.990996437522757,4.990996437522757
1974-07-22,-0.6,-0.6,-0.6,-0.6,-0.9479614168163213,-1.003471062612241,-0.8234710626122409,-0.8234710626122409
1974-07-23,3.29548409218427,3.29548409218427,3.29548409218427,3.29548409218427,5.770484092184271,5.935484092184271,4.94548409218427,4.94548409218427
1974-07-24,4.2,4.2,4.2,4.2,7.195448207219732,7.4,6.2,6.195448207219732
1974-07-25,4.2,4.2,4.2,4.2,7.4,7.4,6.195410269493182,6.4
1974-07-26,4.2,4.2,4.2,4.2,7.4,7.4,6.4,6.395373063345044
1974-07-29,4.2,4.2,4.2,4.2,7.4,7.4,6.395338703661389,6.6
1974-07-30,-3.99,-3.99,-3.99,-3.99,-7.03,-7.03,-6.27,-6.274668437975019
1974-07-31,4.095,4.095,4.095,4.095,7.215,7.215,6.435,6.63
1974-08-01,-4.2,-4.2,-4.2,-4.2,-7.4,-7.4,-6.6,-6.8
1974-08-02,-4.204789181022845,-4.204789181022845,-4.204789181022845,-4.204789181022845,-7.414367543068534,-7.414367543068534,-6.6095783620456885,-6.809578362045689
1974-08-05,-3.0047782831755407,-3.0047782831755407,-3.0047782831755407,-3.0047782831755407,-5.1382262654043265,-5.128669699053245,-4.673891415877705,-4.819113132702164
1974-08-06,3.61,3.61,3.61,3.61,4.906323788945522,5.291134676239019,4.920756450826013,5.300756450826013
1974-08-07,3.8,3.8,3.8,3.8,3.8,4.4,4.4,4.8
1974-08-08,-0.76,-0.76,-0.76,-0.76,-0.7744306897958806,-0.8896204598639205,-0.8848102299319602,-0.96
